item_id,item_name,item_type,nutrition_flag,wartość,kcal,fat,saturated_fat,carbohydrates,sugar,fiber,protein,salt,monounsaturated fatty acids,polyunsaturated fatty acids,polyols,starch,omega3,kJ,ergokalcyferol,dha
0000002942,Salato Sałatka ziemniaczana z boczkiem 150g,dania-gotowe,Y,w porcji 100 g,246 kcal,21.1 g,2 g,9 g,3.3 g,,4.1 g,1.1 g,,,,,,,,
0000002943,Salato Sałatka z indykiem i brzoskwinią 150g,dania-gotowe,Y,w porcji 100 g,240 kcal,20.2 g,1.8 g,9.2 g,4.5 g,,4.7 g,1.1 g,,,,,,,,
0000008039,Biedronka Zupa w stylu marokańskim 450 g,dania-gotowe,Y,w porcji 100 g,56 kcal,1 g,0.2 g,6.5 g,2.5 g,,3.2 g,0.68 g,,,,,,,,
0000015096,Nasza Spiżarnia Różowa surówka słodko-kwaśna 480 g,dania-gotowe,Y,w porcji 100 g,78 kcal,2.3 g,0 g,12.5 g,12.5 g,1.7 g,1 g,1.4 g,,,,,,,,
0000009118,Nasze Smaki Pyzy z mięsem 700 g,dania-gotowe,Y,w porcji 100 g,167 kcal,4.1 g,1.7 g,26 g,0.5 g,2.7 g,4.6 g,0.6 g,,,,,,,,
0000004603,El Toro Rojo Panini z szynką i serem 240 g,dania-gotowe,Y,w porcji 100 g,248 kcal,8.2 g,4.3 g,29.4 g,1.7 g,1.7 g,14.2 g,1.5 g,,,,,,,,
0000010553,Jadłowiec Danie Curry kurczak z ryżem 350 g,dania-gotowe,Y,w porcji 100 g,148 kcal,4.3 g,0.4 g,22.3 g,4 g,0.8 g,4.7 g,0.45 g,,,,,,,,
0000010552,Jadłowiec Danie śmietanowo - grzybowy kurczak z kaszą gryczaną 350 g,dania-gotowe,Y,w porcji 100 g,148 kcal,5.4 g,0.8 g,16.6 g,2 g,4 g,6.2 g,0.44 g,,,,,,,,
0000004108,Danie Express Mini naleśniki 300g,dania-gotowe,Y,w porcji 100 g,350 kcal,19 g,8.5 g,40 g,17 g,0.9 g,5.8 g,0.85 g,,,,,,,,
0000007939,Nasze Smaki Sałatka warzywna z groszkiem bez konserwantów 500g,dania-gotowe,Y,w porcji 100 g,242 kcal,22.7 g,2.8 g,6.7 g,4.2 g,1.5 g,2 g,1.4 g,,,,,,,,
0000007940,Nasze Smaki Sałatka warzywna z jajkiem bez konserwantów 500g,dania-gotowe,Y,w porcji 100 g,254 kcal,24.7 g,2.1 g,5.2 g,5.2 g,1 g,2.3 g,1.3 g,,,,,,,,
0000003300,Queen Mega Sweep Ręcznik papierowy 100 m,dla-domu,N,,,,,,,,,,,,,,,,,
0000002443,Lumia Wkład olejowy do zniczy 240 g 1 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000003179,Zosia Samosia Zmywaki kuchenne 10 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000005889,Zosia Samosia Worki na śmieci z recyklingu 35 litrów 15 sztuk,dla-domu,N,,,,,,,,,,,,,,,,,
0000002636,Queen Ręczniki kuchenne Strong 2 x 100 listków,dla-domu,N,,,,,,,,,,,,,,,,,
0000014599,Ludwik cytrynowy płyn do mycia naczyń 900 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000005888,Zosia Samosia Worki na śmieci z recyklingu 60 litrów 10 sztuk,dla-domu,N,,,,,,,,,,,,,,,,,
0000005272,Lumia Wkład olejowy do zniczy 340 g 1 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000019161,Domestos Przedłużona Moc Original Płyn czyszcząco-dezynfekujący 1 l,dla-domu,N,,,,,,,,,,,,,,,,,
0000004950,Bref Power Aktiv Soczysta Cytryna 2x50 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000014397,Quickpack viGO! Zmywaki 2 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000017069,Quickpack viGO! Worki na śmieci 60 l 10 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000008439,"Fairy Pianka do mycia naczyń, 350ml",dla-domu,N,,,,,,,,,,,,,,,,,
0000018801,Fairy Platinum Plus Świeża ziołowa bryza Tabletki do zmywarki All In One 36  kapsułek,dla-domu,N,,,,,,,,,,,,,,,,,
0000017156,Silan Aromatherapy Magic Magnolia Płyn do zmiękczania tkanin (46 prań) 1012 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000014471,Quickpack viGO! Bio Zmywak gąbczasty 3 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000009557,Zosia Samosia Ściereczki z mikrofibry 32 x 32 cm 2 sztuki,dla-domu,N,,,,,,,,,,,,,,,,,
0000009359,Zosia Samosia Zmywaki kuchenne 5 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000004949,Bref Power Aktiv Sosnowy Las 2x50 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000000106,Clin Lemon Płyn do mycia powierzchni szklanych 500 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000006297,Zosia Samosia Czyścik do powierzchni delikatnych 2 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000000916,Mr Magic Ściereczki nawilżane do kuchni 60 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000004463,Mr Magic Ściereczki nawilżane uniwersalne Zapach cytrynowy 80 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000003789,Agent Max Citrus Freshness Natur Kostka WC 2x45 g ,dla-domu,N,,,,,,,,,,,,,,,,,
0000011247,Zosia Samosia Worki na śmieci 60 litrów 10 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000008416,Bref Power Aktiv Soczysta Cytryna+Morska Bryza 4x50 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000007968,Bispol Bursztyn bergamotka Świeca zapachowa,dla-domu,N,,,,,,,,,,,,,,,,,
0000005318,Zosia Samosia Woreczki śniadaniowe zawiązywane 120szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000004497,Agent Max Zawieszka w żelu do WC citrus 3x35g,dla-domu,N,,,,,,,,,,,,,,,,,
0000007976,Bispol Świeca zapachowa Frezja gruszka,dla-domu,N,,,,,,,,,,,,,,,,,
0000007283,Zosia Samosia Worki na śmieci wiązane 18szt. 60L,dla-domu,N,,,,,,,,,,,,,,,,,
0000000915,Mr Magic Ściereczki nawilżane do łazienki 60 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000013376,Bref WC Color Aktiv+ Zawieszka myjąco-zapachowa do muszli WC świeże kwiaty 4 x 50 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000017845,Ludwik płyn do mycia naczyń miętowy 900 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000000621,Agent Max Active & Clean Zawieszka z płynem do WC Coctail Mix 3 x 55ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000000360,Kraft Sensitive Balsam do mycia naczyń Aloesowy 850 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000011071,Cif Mleczko Pink Flower 780 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000011244,Ajax Floral Fiesta Konwalie płyn uniwersalny 1L,dla-domu,N,,,,,,,,,,,,,,,,,
0000000571,Aril Japoński Ogród Odświeżacz powietrza 300 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000014389,Velvet Turbo Ręcznik Papierowy 340 listków 1 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000002736,Agent Max Żel do udrażniania rur i syfonów 1 kg,dla-domu,N,,,,,,,,,,,,,,,,,
0000000361,Kraft Sensitive Balsam do mycia naczyń Rumiankowy 850 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000007185,Agent Max Agent Cytrus Twist Kostka WC Barwiąza wodę 3x45g,dla-domu,N,,,,,,,,,,,,,,,,,
0000000449,Zosia Samosia Ścierka uniwersalna 10 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000002752,Zosia Samosia Ścierki na rolce 23 x 25 cm 40 sztuk,dla-domu,N,,,,,,,,,,,,,,,,,
0000009854,"Energizer Max AAA-LR03 1,5 V Baterie alkaliczne 4 szt.",dla-domu,N,,,,,,,,,,,,,,,,,
0000004951,Bref Power Aktiv Lawendowe Pole 2x50 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000002880,"Zosia Samosia Worki na śmieci z recyklingu, z taśmą ściągającą 10 szt. 120 L",dla-domu,N,,,,,,,,,,,,,,,,,
0000006002,Zosia Samosia Worki na śmieci z uszami 30szt. 25 l,dla-domu,N,,,,,,,,,,,,,,,,,
0000017026,Somat Duo Intensive Środek do czyszczenia zmywarek 250 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000010445,Silan Fresh Sky Płyn do zmiękczania tkanin (60 prań) 1320 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000007703,Mr Magic Uniwersalne chusteczki dezynfekujące 40 sztuk,dla-domu,N,,,,,,,,,,,,,,,,,
0000009599,"Fairy Skóra Wrażliwa Tea Tree & Mint Płyn Do Mycia Naczyń, Delikatny Dla Skóry 650 ML",dla-domu,N,,,,,,,,,,,,,,,,,
0000007186,Agent Max Eucalyptus Energy kostka barwiąca wodę 3x45g,dla-domu,N,,,,,,,,,,,,,,,,,
0000011985,FINISH Tabletki Power Essential lemon 30 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000002327,Agent Max Pogromca kamienia Żel do czyszczenia toalet Fresh 730 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000001459,"Kłębuszek All Colors Płyn do prania 1,82 l",dla-domu,N,,,,,,,,,,,,,,,,,
0000014467,Silan Aromatherapy Dreamy Lotus Płyn do zmiękczania tkanin (62 prania) 1364 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000000914,Mr Magic Ściereczki nawilżane do mebli 60 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000002400,Kraft Środek do czyszczenia zmywarek 250 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000011270,Dafi Classic Standard Filtr do wody 1 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000008846,Agent Max Skuteczna ochrona i dezynfekcja Płyn do czyszczenia toalet leśny 1 l,dla-domu,N,,,,,,,,,,,,,,,,,
0000010446,Silan Sensitive & Baby Płyn do zmiękczania tkanin (60 prań) 1320 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000015638,ARIL Odświeżacz powietrza Japanese Garden 150 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000005321,Kraft Nabłyszczacz do zmywarki 1 l,dla-domu,N,,,,,,,,,,,,,,,,,
0000011248,Zosia Samosia Worki na śmieci 35 litrów 15 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000010444,Silan Morning Sun Płyn do zmiękczania tkanin 1320 ml (60 prań),dla-domu,N,,,,,,,,,,,,,,,,,
0000001772,Kraft Sól do zmywarki 2kg,dla-domu,N,,,,,,,,,,,,,,,,,
0000004472,Zosia Samosia Ścierka z mikrofibry do szyb i luster 1 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000000570,Aril Wiosenne Kwiaty Odświeżacz powietrza 300 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000014898,Finish Kapsułki do zmywarki Quantum All-in-1 lemon 46 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000011069,Cif Mleczko Lemon 780 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000005243,"Lovela Baby Płyn do Prania Color 1,45 l",dla-domu,N,,,,,,,,,,,,,,,,,
0000017025,"Somat Duo Sól do zmywarek 1,5 kg",dla-domu,N,,,,,,,,,,,,,,,,,
0000004459,Mr Magic Ściereczki nawilżane uniwersalne Zapach jaśminowy 80 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000016037,Ultra Expert Color Kapsułki do prania tkanin 5in1 Extra Power 28 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000008845,Agent Max Skuteczna ochrona i dezynfekcja Płyn do czyszczenia toalet morski 1 l,dla-domu,N,,,,,,,,,,,,,,,,,
0000013046,"Finish Tabletki do czyszczenia zmywarki, 3 szt.",dla-domu,N,,,,,,,,,,,,,,,,,
0000015637,ARIL Odświeżacz powietrza Lily Of The Valley 150 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000016185,"Woolite Keratin Therapy Fruity Płyn do prania (30 prań) 1,8 l",dla-domu,N,,,,,,,,,,,,,,,,,
0000014463,Silan Aromatherapy Fascinating Jungle Płyn do zmiękczania tkanin (62 prania) 1364 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000009143,"Varta Energy AA LR6 1,5 V Bateria alkaliczna 4 sztuki",dla-domu,N,,,,,,,,,,,,,,,,,
0000002185,Oxy Spotless Odplamiacz w proszku do tkanin White 730 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000000613,Agent max Active&Clean Zawieszka z płynem do WC 4w1 Juicy Mix 3x55 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000007984,Eden Perfume Elegant Koncentrat do płukania 1 l,dla-domu,N,,,,,,,,,,,,,,,,,
0000001590,Vanish Oxi Action White odplamiacz w płynie do białych tkanin 1 l,dla-domu,N,,,,,,,,,,,,,,,,,
0000015987,Ultra Color Proszek do prania 3 kg,dla-domu,N,,,,,,,,,,,,,,,,,
0000015485,Ariel All-in-1 PODS Kapsułki z płynem do prania 20 prań,dla-domu,N,,,,,,,,,,,,,,,,,
0000016186,"Woolite Płyn do prania Dark Keratin 1,8 l",dla-domu,N,,,,,,,,,,,,,,,,,
0000009853,"Energizer Max AA-LR6 1,5 V Baterie alkaliczne 4 szt.",dla-domu,N,,,,,,,,,,,,,,,,,
0000005260,Domestos Zero Kamienia Blue 750ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000004918,Cif Power & Shine Spray kuchnia 750 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000012733,Air Wick Essential Oils Pachnące patyczki orientalne przyprawy i czerwone pomarańcze 30 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000014694,Coccolino Sensitive & Soft Płyn do płukania tkanin koncentrat 1450 ml (58 prań),dla-domu,N,,,,,,,,,,,,,,,,,
0000005319,"Eden Sensitive Pure Hypoalergiczny Koncentrat do płukania 1,8 l",dla-domu,N,,,,,,,,,,,,,,,,,
0000004919,Cif Power&Shine Łazienka 750 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000014407,Bref WC Spa Moments Harmony Zawieszka myjąco-zapachowa do muszli WC 2 x 50 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000004471,Zosia Samosia Ścierka z mikrofibry do mebli i sprzętu RTV 1 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000011874,Air Wick Freshmatic Owocowa Sangria z Przyprawami/ Spiced Fruity Sangria 250 ml Wkład,dla-domu,N,,,,,,,,,,,,,,,,,
0000011245,Swiffer Duster Kit (1 rączka + 4 miotełki do kurzu),dla-domu,N,,,,,,,,,,,,,,,,,
0000000893,Kraft Koncentrat płynu do mycia naczyń Cytrynowy 850 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000007985,Eden Perfume Charming Koncentrat do płukania 1 l,dla-domu,N,,,,,,,,,,,,,,,,,
0000005615,Kret Żel do udrożniania rur 1kg,dla-domu,N,,,,,,,,,,,,,,,,,
0000002184,Oxy Spotless Odplamiacz w proszku do tkanin Color 730 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000009598,Fairy Płyn do mycia naczyń Cytryna 650 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000017053,Persil Power Caps Color Skoncentrowany środek do prania (29 prań) 406 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000018191,Domestos Power 5 XL Lime Kostka toaletowa 4 x 50 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000015497,Bryza płyn do czyszczenia pralki Original 250 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000007963,Zosia Samosia Worki na śmieci z recyklingu 120 litrów 10 sztuk,dla-domu,N,,,,,,,,,,,,,,,,,
0000001073,Agent Max BIO dwufazowa kostka do spłuczki 3 x 50 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000000562,Tymek Płyn do mycia naczyń o zapachu mięty + ekstrakt z cytryny 1 l,dla-domu,N,,,,,,,,,,,,,,,,,
0000006310,Kraft Kapsułki do zmywarki Ultimate Lime 27 sztuk = 405g,dla-domu,N,,,,,,,,,,,,,,,,,
0000001927,"Air Wick Freshmatic Delikatny Jaśmin, Cedr i Nuty Drzewne/Delicate Jasmin, Cedarwood & Woodland Spice 250 ml Wkład",dla-domu,N,,,,,,,,,,,,,,,,,
0000014859,Domestos Power Foam Czyszcząca Piana Toaleta i Łazienka Arctic Fresh 435 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000008543,Kraft Tabletki do zmywarek Classic 60 sztuk,dla-domu,N,,,,,,,,,,,,,,,,,
0000017172,Coccolino Purple Orchid & Blueberries Płyn do płukania tkanin o zapachu orchidei i czarnych jagód 1275 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000008844,Agent Max Skuteczna ochrona i dezynfekcja Płyn do czyszczenia toalet cytrynowy 1 l,dla-domu,N,,,,,,,,,,,,,,,,,
0000008542,Kraft Tabletki do zmywarek All in ONE Lemon 38 sztuk,dla-domu,N,,,,,,,,,,,,,,,,,
0000011268,Lumia Wkład zalewany do zniczy 4x200 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000018192,Domestos Power 5 XL Pine Kostka toaletowa 4 x 50 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000005616,Kret Granulki do udrożniania rur 800 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000005242,"Lovela Baby Płyn do Prania White  1,45 l",dla-domu,N,,,,,,,,,,,,,,,,,
0000007813,Biedronka Siateczki wielokrotnego użytku na owoce i warzywa 2 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000013511,Bref WC Brilliant Gel All in 1 Zawieszka myjąco-zapachowa do muszli WC górskie jezioro 2 x 42 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000007068,Mr Magic Moc czystości Spray do czyszczenia 750 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000007069,Mr Magic Moc Czystości Spray do czyszczenia 750 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000014733,Ręcznik Foxy Tornado (350 listków) 1 rolka,dla-domu,N,,,,,,,,,,,,,,,,,
0000014904,"Persil Proszek do prania tkanin białych 1,1 kg (20 prań)",dla-domu,N,,,,,,,,,,,,,,,,,
0000017173,Coccolino Passion Flower & Bergamot Płyn do płukania tkanin o zapachu kwiatów passiflory i bergamotki 1275 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000007974,Bispol Świeca zapachowa Białe kwiaty i cytrusy ,dla-domu,N,,,,,,,,,,,,,,,,,
0000013412,"Pur Power Apple Płyn do mycia naczyń 1,2 l",dla-domu,N,,,,,,,,,,,,,,,,,
0000011757,Meglio Odtłuszczacz uniwersalny cytrynowy 750 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000017052,Persil Power Caps Universal Skoncentrowany środek do prania (29 prań) 406 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000009144,"Varta Energy AAA LR03 1,5 V Bateria alkaliczna 4 sztuki",dla-domu,N,,,,,,,,,,,,,,,,,
0000016038,Ultra Expert White & Bright Colors Kapsułki do prania tkanin 5in1 Extra Power 28 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000014076,"Ariel All-in-1 PODS Kapsułki z płynem do prania, 50 prań",dla-domu,N,,,,,,,,,,,,,,,,,
0000017086,Fairy Original Cytryna Kapsułki do zmywarki All In One 29 tabletek,dla-domu,N,,,,,,,,,,,,,,,,,
0000009893,Lenor Sensitive Cotton Fresh Płyn zmiękczający do płukania tkanin 810 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000004525,Ultra Proszek do prania tkanin białych i jasnych 585 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000013988,Finish Tabletki Power Essential lemon 80 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000014860,Domestos Power Foam Czyszcząca Piana Toaleta i Łazienka Floral Fresh 435 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000013103,Jan Niezbędny Zmywak profilowany 3 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000003182,Energizer Bateria Specjalistyczna Litowa CR2032 Blister 2 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000009124,Zosia Samosia Rękawice lateksowe rozmiar L 50szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000006271,Aril Podgrzewacz bezzapachowy 45 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000013875,Air Wick Air Spray Tropikalny Eukaliptus & Frezja/Rainy Eucalyptus & Freesia 237ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000005261,Domestos Zero Kamienia Lime Żel do toalet 750 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000016538,Żarówka LED Philips 8W E27 sztuka,dla-domu,N,,,,,,,,,,,,,,,,,
0000001926,Air Wick Freshmatic Warm Vanilla Waniliowe Ciasteczko 250 ml Wkład,dla-domu,N,,,,,,,,,,,,,,,,,
0000013858,Finish Kapsułki do zmywarki Quantum All-in-1 lemon 60 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000009601,Fairy Platinum All in One Yellow Kapsułki do zmywarek 20 szt. 298 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000013331,Coccolino Care żel do prania białych tkanin (45 prań) 1.8 l,dla-domu,N,,,,,,,,,,,,,,,,,
0000000892,Kraft Koncentrat płynu do mycia naczyń Mięta i drzewo herbaciane 850 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000014284,"Lenor Płyn do płukania tkanin, 48 prań, Lotus Water & Diamond Figs 1,2 L",dla-domu,N,,,,,,,,,,,,,,,,,
0000016187,"Woolite Płyn do prania Ochrona Kolorów Keratin 1,8 l",dla-domu,N,,,,,,,,,,,,,,,,,
0000016539,Żarówka LED Philips barwa ciepła E27 75W sztuka,dla-domu,N,,,,,,,,,,,,,,,,,
0000003793,Agent Max Fresh Breeze Natur Kostka WC 2x45 g ,dla-domu,N,,,,,,,,,,,,,,,,,
0000014287,"Lenor Płyn do płukania tkanin, 64 prań, Spring Awakening 1,6 L",dla-domu,N,,,,,,,,,,,,,,,,,
0000011759,Meglio łazienka spray do czyszczenia 750 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000001592,Vanish Oxi Action Pink Odplamiacz w płynie do kolorowych i białych tkanin 1 l,dla-domu,N,,,,,,,,,,,,,,,,,
0000007184,Zosia Samosia Rękaw do pieczenia 3 m,dla-domu,N,,,,,,,,,,,,,,,,,
0000016190,Ultra Kapsułki do prania tkanin White&Color Fresh Escape 3in1 36 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000007070,Mr Magic Moc Czystości Spray do czyszczenia kabin prysznicowych 750 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000014282,"Lenor Płyn do płukania tkanin, 48 prań, Orchid & Vanilla 1,2 L",dla-domu,N,,,,,,,,,,,,,,,,,
0000017174,Coccolino Honeysuckle & Sandalwood Płyn do płukania tkanin o zapachu drzewa sandałowego i kwiatu wiciokrzewu 1275 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000013200,Bref Power Aktiv Gel Lemon płyn do toalet 700 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000014901,Persil Active Gel Płynny środek do prania 990 ml (22 prania),dla-domu,N,,,,,,,,,,,,,,,,,
0000014877,Aril Car Cat Odświeżacz o zapachu gumy balonowej Bubble gum 1 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000014335,Domestos Power 5 Pine Kostka toaletowa 4 x 55 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000010366,"Vizir Proszek do prania Color, 20 prań 1,1 kg",dla-domu,N,,,,,,,,,,,,,,,,,
0000002902,Mr Magic Dezynfekujące chusteczki nawilżane do okularów i ekranów dotykowych 60 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000015680,Perwoll Renew Black płyn do prania 40 prań 2000 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000005904,Finish płyn do czyszczenia zmywarek - cytrynowy 250 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000016170,Vanish Oxi Action White dplamiacz do białych tkanin w proszku 470 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000009123,Zosia Samosia Rękawice lateksowe rozmiar M 50szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000005273,Lumia Wkład olejowy do zniczy 2x150 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000014695,Coccolino Blue Splash Płyn do płukania tkanin o zapachu wiosennych kwiatów 1450 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000005244,"Lovela Baby Proszek do prania do kolorów 1,3 kg",dla-domu,N,,,,,,,,,,,,,,,,,
0000002326,Agent Max Pogromca kamienia Żel do czyszczenia toalet Pine 730 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000015679,Perwoll Renew Color płyn do prania 40 prań 2000 ml ,dla-domu,N,,,,,,,,,,,,,,,,,
0000011929,"Pronto everyday clean multi-surface cleaner płyn do mycia paneli, podłóg winylowych i płytek 750ml",dla-domu,N,,,,,,,,,,,,,,,,,
0000008848,"Kłębuszek Color Płyn do prania Multi Protection 1,82 l",dla-domu,N,,,,,,,,,,,,,,,,,
0000016191,Ultra Expert Kapsułki do prania tkanin Sports 5in1 Extra Power 20 szt.,dla-domu,N,,,,,,,,,,,,,,,,,
0000004510,Bref Color Aktiv Cytryna 2x50 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000008415,"Bref Power Aktiv Sosnowy Las+Lawendowe Pole, 4x50 g",dla-domu,N,,,,,,,,,,,,,,,,,
0000001931,Air Wick Freshmatic Wkład księżycowa lilia otulona satyną 250 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000002925,Aril Odświeżacz Powietrza sahara sand 300 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000001072,Agent Max Color & Fresh dwufazowa kostka do spłuczki toaletowej Leśny 4x50 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000005897,Mr Magic Moc Czystości Emulsja do mebli 300 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000014903,Persil Powder Color 20 prań 1100 g,dla-domu,N,,,,,,,,,,,,,,,,,
0000011760,Meglio Środek do czyszczenia powierzchni łazienka 650 ml ,dla-domu,N,,,,,,,,,,,,,,,,,
0000015498,Bryza Lanza Płyn do czyszczenia pralki Lemon 250 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000002735,Agent Max Granulki do udrażniania rur i syfonów 800g,dla-domu,N,,,,,,,,,,,,,,,,,
0000013333,Coccolino Care Żel do prania kolorowych tkanin (45 prań) 1.8 l ,dla-domu,N,,,,,,,,,,,,,,,,,
0000016151,Zosia Samosia Worki na śmieci wiązane 6 sztuk 240 l,dla-domu,N,,,,,,,,,,,,,,,,,
0000017167,Cillit Bang Expert Zero Tłuszczu Spray 750 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000014285,"Lenor Płyn do płukania tkanin, Capri 48 prań 1,2 l",dla-domu,N,,,,,,,,,,,,,,,,,
0000000767,Agent Max Tłuszcz Moc odtłuszczania 750 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000011758,Meglio odtłuszczacz + wybielacz 750 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000013140,Air Wick Elektryczny Drzewo Sandałowe i Zmysłowa Wanilia/Sandalwood & Warm Vanilla Komplet 19 ml,dla-domu,N,,,,,,,,,,,,,,,,,
0000002931,Aril Sofia Shape Odświeżacz powietrza 300 ml,dla-domu,N,,,,,,,,,,,,,,,,,
