item_id,item_name,item_type,nutrition_flag,wartość,kcal,fat,saturated_fat,carbohydrates,sugar,fiber,protein,salt,monounsaturated fatty acids,polyunsaturated fatty acids,polyols,starch,omega3,kJ,ergokalcyferol
0000001420,Cafe d'Or Exclusive Kawa mielona 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000000191,Gellwe Śnieżka deser w proszku 60 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008860,Milka Oreo Sandwich ciastka kakaowe z nadzieniem waniliowym 92g,artykuly-spozywcze,Y,w porcji 100 g,518 kcal,27 g,16 g,61 g,50 g,2.1 g,5.7 g,0.51 g,,,,,,,
0000015402, Coś na ząb Kupiec owsianka z maliną i żurawiną 50g,artykuly-spozywcze,Y,w porcji 100 g,370 kcal,5.2 g,0.9 g,64 g,21 g,7.8 g,13 g,0.2 g,,,,,,,
0000017394,Lipton Herbata czarna z cytryną piramidki 20 torebek,artykuly-spozywcze,Y,w porcji 100 ml,4 kcal,0 g,0 g,0 g,0 g,,0 g,0 g,,,,,,,
0000007238,Adalbert's Tea Herbata zielona z wyciągiem z flaszowca miękkociernistego liściasta 100 g,artykuly-spozywcze,Y,w porcji 100 g,0 kcal,0 g,,0 g,,,0 g,,,,,,,,
0000015289,Cafe d'Or Kawa ziarnista Portuguese Espresso Barista 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000005855,Vitanella Batony z orzechami i żurawiną (3x35g) 105 g,artykuly-spozywcze,Y,w porcji 100 g,477 kcal,25 g,3.6 g,50 g,33 g,5.2 g,11 g,0.04 g,,,,,,,
0000000298,Parana Kawa palona mielona 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000007723,Top Kukurydza Smażona Solona 150 g,artykuly-spozywcze,Y,w porcji 100 g,415 kcal,11 g,3.5 g,66 g,0.9 g,9.4 g,8.3 g,1.9 g,,,,,,,
0000009161,Nescafé Dolce Gusto Café au Lait Kawa w kapsułkach (16 x 10 g) 160 g,artykuly-spozywcze,Y,w porcji 100 g,459 kcal,22 g,12.5 g,38.3 g,30 g,7.1 g,22.2 g,0.89 g,,,,,,,
0000015422,Bonitki Wafelki z kremem kakaowym 138 g,artykuly-spozywcze,Y,w porcji 100 g,540 kcal,32 g,18 g,53 g,24 g,4.6 g,7.4 g,0.42 g,,,,,,,
0000005072,OYAKATA Danie instant z sosem w stylu japoński klasyczny 93 g,artykuly-spozywcze,Y,w porcji 100 g,0 kcal,0 g,0 g,0 g,0 g,,0 g,,,,,,,,
0000004121,Polskie Młyny Mąka Szymanowska uniwersalna typ 480 1 kg,artykuly-spozywcze,Y,w porcji 100 ml,350 kcal,1.5 g,0.4 g,71 g,2.2 g,2.2 g,12 g,0.01 g,,,,,,,
0000003090,Culineo Dopravka przyprawa 750g,artykuly-spozywcze,Y,w porcji 100 g,112 kcal,0.5 g,0.2 g,22 g,11 g,,5 g,69.4 g,,,,,,,
0000006401,Lubella Chrupersy Ryżowe  400 g,artykuly-spozywcze,Y,w porcji 100 g,385 kcal,1.2 g,0.2 g,87 g,16 g,2.7 g,5.1 g,1 g,,,,,,,
0000009523,Go Active Owsianka wysokobiałkowa z czekoladą mleczną 65g,artykuly-spozywcze,Y,w porcji 100 g,370 kcal,5.5 g,2 g,47 g,20 g,6.4 g,30 g,0.35 g,,,,,,,
0000006494,Huzar Miód gryczany nektarowy 1 kg,artykuly-spozywcze,Y,w porcji 100 g,327 kcal,0 g,0 g,81 g,76 g,,0.5 g,0 g,,,,,,,
0000006792,E. Wedel Ptasie Mleczko® Czekoladowe 360 g,artykuly-spozywcze,Y,w porcji 100 g,445 kcal,22 g,14 g,56 g,47 g,3.3 g,3 g,0.05 g,,,,,,,
0000015401,Top Paluszki i precle solone 300 g,artykuly-spozywcze,Y,w porcji 100 g,382 kcal,4.4 g,0.5 g,69 g,1.6 g,5 g,14 g,3.8 g,,,,,,,
0000001488,Milton Herbatka aromatyzowana owocowa żurawina z imbirem i rabarbarem 40 torebek 80 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000018366,Nestlé Lion WildCrush Chrupiące płatki z nadzieniem o smaku karmelowo-czekoladowym 350 g,artykuly-spozywcze,Y,w porcji 100 g,432 kcal,15.5 g,2.4 g,65 g,24.7 g,5 g,5.3 g,0.87 g,,,,,,,
0000015448,Biedronka Wiśnia - owoce do deserów 410 g,artykuly-spozywcze,Y,w porcji 100 g,138 kcal,0.5 g,0.1 g,31 g,31 g,1.1 g,0.7 g,0.03 g,,,,,,,
0000004747,Top Chrupki smak papryka 110 g,artykuly-spozywcze,Y,w porcji 100 g,531 kcal,32 g,2.6 g,57 g,1 g,1.8 g,2.8 g,2 g,,,,,,,
0000009235,Nasza Spiżarnia Soczewica zielona 540 g,artykuly-spozywcze,Y,w porcji 100 g,102 kcal,0.8 g,0.2 g,13 g,0 g,5.1 g,8.2 g,0.78 g,,,,,,,
0000012633,Culineo Makaron Carbonara 55 g,artykuly-spozywcze,Y,w porcji 100 g,100 kcal,2.6 g,1.5 g,15 g,3 g,1.1 g,3.6 g,0.96 g,,,,,,,
0000016432,Meltie Chocolatier Pianki z galaretką pomarańczową w czekoladzie 400 g,artykuly-spozywcze,Y,w porcji 100 g,374 kcal,6.6 g,4 g,76 g,50 g,1.8 g,1.4 g,0.03 g,,,,,,,
0000000286,"NESCAFÉ 3in1 Classic Rozpuszczalny napój kawowy (10 x 16,5 g) 165 g",artykuly-spozywcze,Y,w porcji 100 g,442 kcal,13.1 g,12 g,78 g,57.4 g,2 g,2 g,1.08 g,,,,,,,
0000009513,Prima Aroma Gold Kawa ziarnista 900 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000001830,Nimm2 Śmiejżelki Kwaśne 145g,artykuly-spozywcze,Y,w porcji 100 g,329 kcal,0.1 g,0.1 g,75.2 g,61.8 g,,4.5 g,0.3 g,,,,,,,
0000009431,Zielone skarby Herbarium Herbata szałwia 36g,artykuly-spozywcze,Y,w porcji 100 ml,1 kcal,,,,,,0.5 g,,,,,,,,
0000001682,Magnetic Orzeszki arachidowe w czekoladzie 420g,artykuly-spozywcze,Y,w porcji 100 g,542 kcal,35 g,9.4 g,37 g,31 g,7.4 g,16 g,0.02 g,,,,,,,
0000004501,TaoTao Sos słodko-pikantny chilli 200 g,artykuly-spozywcze,Y,w porcji 100 ml,192 kcal,0.1 g,0 g,47.4 g,44.7 g,,0.3 g,3.7 g,,,,,,,
0000004257,Nestle Cheerios Owsiany płatki owsiane 210 g,artykuly-spozywcze,Y,w porcji 100 g,381 kcal,6.3 g,1.3 g,65.7 g,9 g,10.3 g,10.4 g,0.7 g,,,,,,,
0000007806,Go Vege Sos czosnkowy 410g,artykuly-spozywcze,Y,w porcji 100 g,350 kcal,34 g,2.5 g,11 g,5.7 g,0 g,0 g,1.3 g,,,,,,,
0000009369,Kamis Czarnuszka Nasiona 16 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000001056,Culineo Sos pieczeniowy ciemny 30 g,artykuly-spozywcze,Y,w porcji 100 ml,32 kcal,0.3 g,0.2 g,6.4 g,1.4 g,0.2 g,0.7 g,1.5 g,,,,,,,
0000015343,Milka Sensations Cookies Ciastka kakaowe z miękkim środkiem i kawałkami czekolady mlecznej 156 g,artykuly-spozywcze,Y,w porcji 100 g,455 kcal,21 g,12 g,60 g,35 g,2.4 g,5.5 g,0.87 g,,,,,,,
0000009514,Prima Aroma Intenso Kawa ziarnista 900 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000001722,Grześki Wafel przekładane kremem kakaowym (10 x 36 g) 360 g,artykuly-spozywcze,Y,w porcji 100 g,529 kcal,30 g,18 g,53 g,34 g,,9.9 g,0.22 g,,,,,,,
0000005082,Candi Nadziewane kable o smaku brzoskwiniowym 150 g,artykuly-spozywcze,Y,w porcji 100 g,369 kcal,2.4 g,1.4 g,82 g,62 g,1.7 g,2.9 g,0.28 g,,,,,,,
0000001486,Milton Herbatka aromatyzowana owocowa  o smaku czarnej porzeczki z jeżyną i granatem 40 torebek 80 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008766,Nescafé Classic Kawa rozpuszczalna 100 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000004500,TaoTao Sos chili słodki 200 g,artykuly-spozywcze,Y,w porcji 100 ml,180 kcal,0 g,0 g,45 g,42 g,,0 g,3.2 g,,,,,,,
0000012054,Nestlé Fitness Yoghurt Płatki śniadaniowe 225 g,artykuly-spozywcze,Y,w porcji 100 g,393 kcal,6.1 g,4.6 g,72.4 g,17.5 g,6.5 g,8.7 g,0.81 g,,,,,,,
0000008785,Złota Pasieka Polski miód z maliną 350 g,artykuly-spozywcze,Y,w porcji 100 g,332 kcal,0 g,0 g,82 g,72 g,0.5 g,0.5 g,0 g,,,,,,,
0000007804,Go Vege Sos z chili 410g,artykuly-spozywcze,Y,w porcji 100 g,267 kcal,25 g,1.9 g,10 g,6.6 g,0 g,0 g,1.6 g,,,,,,,
0000015355,Dan Cake Ciacho 62 g,artykuly-spozywcze,Y,w porcji 100 g,446 kcal,23 g,14 g,54 g,34 g,,5.4 g,0.9 g,,,,,,,
0000005080,Candi Kwaśne paski o smaku truskawkowym 150 g,artykuly-spozywcze,Y,w porcji 100 g,365 kcal,1.8 g,1.3 g,83 g,60 g,0.5 g,3 g,0.31 g,,,,,,,
0000006761,Elios Papryka chili 320 g,artykuly-spozywcze,Y,w porcji 100 g,29 kcal,0.6 g,0.1 g,4 g,0.2 g,2.6 g,0.7 g,3.7 g,,,,,,,
0000007805,Go Vege Sos z jalapeño 410g,artykuly-spozywcze,Y,w porcji 100 g,279 kcal,25 g,1.9 g,12 g,8 g,0 g,0 g,1.7 g,,,,,,,
0000009545,Top Orzeszki ziemne prażone Smak ostra papryka 240 g,artykuly-spozywcze,Y,w porcji 100 g,586 kcal,47 g,6.3 g,13 g,5.1 g,13 g,21 g,1.5 g,,,,,,,
0000008471,Alpro Napój Kokosowo-Sojowy Barista for Professionals 1 l,artykuly-spozywcze,Y,w porcji 100 ml,33 kcal,1.4 g,0.7 g,3.3 g,3.3 g,0.2 g,1.5 g,0.08 g,,,,,,,
0000002259,Magnetic Kolekcja pralin nadziewanych 300 g,artykuly-spozywcze,Y,w porcji 100 g,536 kcal,32 g,17 g,56 g,53 g,1.9 g,5 g,0.17 g,,,,,,,
0000003282,Cafe d'Or Gold Kawa mielona 250 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000000299,TOP Krakersy solone 175 g,artykuly-spozywcze,Y,w porcji 100 g,452 kcal,17 g,1.3 g,64 g,3.7 g,2.9 g,9.4 g,2.3 g,,,,,,,
0000007814,Wawel Królewskie mleczko śmietankowe 300 g,artykuly-spozywcze,Y,w porcji 100 g,373 kcal,16 g,11 g,53 g,45 g,,3.5 g,0.1 g,,,,,,,
0000015078,Milka Alpejskie Mleczko Waniliowe 330 g,artykuly-spozywcze,Y,w porcji 100 g,427 kcal,22 g,10 g,55 g,44 g,1.8 g,3.4 g,0.12 g,,,,,,,
0000008832,Top Paluszki z sezamem 250 g,artykuly-spozywcze,Y,w porcji 100 g,480 kcal,12 g,1.4 g,76 g,6.6 g,3.8 g,15 g,2 g,,,,,,,
0000005681,Cafe d'Or Coffo 3w1 classic 12 szt. 216 g,artykuly-spozywcze,Y,w porcji 100 g,454 kcal,13 g,12 g,81 g,36 g,2 g,2.2 g,0.63 g,,,,,,,
0000011364,House of Asia Imbir biały 190 g,artykuly-spozywcze,Y,w porcji 100 g,6 kcal,0.1 g,0 g,0.5 g,0 g,,0.2 g,2.4 g,,,,,,,
0000011386,Gellwe Ciasto i krem do karpatki mieszanka do wypieku 340 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000011387,House Of Asia Pasta wasabi 43 g,artykuly-spozywcze,Y,w porcji 100 g,364 kcal,13.5 g,5.8 g,58.8 g,23.9 g,,1.8 g,0.01 g,,,,,,,
0000006906,Cafe d'Or Mild Kawa rozpuszczalna liofilizowana 200 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000004897,Woseba Mocca Fix Gold Kawa palona ziarnista 1000 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008491,Jadłowiec Kotlety mielone z kapustą 470g,artykuly-spozywcze,Y,w porcji 100 g,124 kcal,9.3 g,3.7 g,3.5 g,0.6 g,1.2 g,6.1 g,1 g,,,,,,,
0000005223,Cafe d'Or Blue Kawa mielona 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000002137,Słodka Kraina Babka o smaku cytrynowym 400 g,artykuly-spozywcze,Y,w porcji 100 g,456 kcal,29 g,3.1 g,43 g,21 g,0.6 g,5.5 g,0.77 g,,,,,,,
0000011797,Zozole Żelki Rainbow 75 g,artykuly-spozywcze,Y,w porcji 100 g,363 kcal,2.2 g,1.2 g,83 g,50 g,,2.5 g,0.45 g,,,,,,,
0000004328,"Orion Studentska Czekolada mleczna z orzechami ziemnymi, żelkami i rodzynkami 170 g",artykuly-spozywcze,Y,w porcji 100 g,504 kcal,27.1 g,13.7 g,56.5 g,53.3 g,2.7 g,7 g,0.12 g,,,,,,,
0000004209,Ups! Cukierki pudrowe o smakach owocowych 120 g,artykuly-spozywcze,Y,w porcji 100 g,388 kcal,0 g,0 g,97 g,95 g,,0 g,0 g,,,,,,,
0000014081,Mąka pszenna tortowa typ 450 1 kg,artykuly-spozywcze,Y,w porcji 100 g,345 kcal,1 g,0.2 g,74 g,0.5 g,,11.3 g,,,,,,,,
0000017257,Twój Deser Galaretka o smaku truskawkowym z dodatkiem witaminy C 2x75 g,artykuly-spozywcze,Y,w porcji 100 g,50 kcal,0 g,0 g,11 g,11 g,0 g,1.5 g,0 g,,,,,,,
0000015045,ETi Browni ciasto czekoladowe  polewą czekoladową 200 g,artykuly-spozywcze,Y,w porcji 100 g,461 kcal,28 g,15 g,42 g,25 g,5.1 g,7.2 g,0.91 g,,,,,,,
0000003356,Vitanella Podusiaki smak czekoladowy 325 g,artykuly-spozywcze,Y,w porcji 100 g,457 kcal,18 g,5.4 g,64 g,27 g,6.4 g,6.6 g,0.13 g,,,,,,,
0000006580,Remsey Herbatka aromatyzowana owocowo  o smaku ananasa i gruszki 20 torebek 40 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000005771,Minis Płatki śniadaniowe Cini 250 g,artykuly-spozywcze,Y,w porcji 100 g,423 kcal,10.3 g,4.2 g,73.8 g,25 g,5 g,6.2 g,0.9 g,,,,,,,
0000016801,Alpro Napój sojowy o smaku waniliowym 1 l,artykuly-spozywcze,Y,w porcji 100 ml,57 kcal,1.8 g,0.3 g,6.8 g,6.8 g,0.5 g,3 g,0.14 g,,,,,,,0.75 µg
0000000748,Granella Granulowany napój herbaciany o smaku malinowym z witaminą C 400 g,artykuly-spozywcze,Y,w porcji 100 g,387 kcal,0 g,0 g,95 g,95 g,,0.1 g,0.05 g,,,,,,,
0000001487,Milton Herbatka aromatyzowana owocowa  o smaku dzika róża z maliną 40 torebek 80 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000007797,Roleski Street Food Sos do wrapów i kebabów 310 g,artykuly-spozywcze,Y,w porcji 100 g,285 kcal,26 g,1.8 g,12 g,8 g,,1 g,1.8 g,,,,,,,
0000003010,Kikkoman Naturalnie warzony sos sojowy 150 ml,artykuly-spozywcze,Y,w porcji 100 ml,107 kcal,0 g,0 g,6.9 g,3.9 g,,9.7 g,9.1 g,,,,,,,
0000005678,Cafe d'Or Coffo 3w1 z magnezem i wizaminą B6 12szt 216 g,artykuly-spozywcze,Y,w porcji 100 g,433 kcal,10 g,9.5 g,81 g,41 g,2 g,3.8 g,0.56 g,,,,,,,
0000006633,Cafe d'Or Gold Export Kawa rozpuszczalna liofilizowana 200 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015447,Biedronka Mango Ananas - owoce do deserów 410 g,artykuly-spozywcze,Y,w porcji 100 g,142 kcal,0.5 g,0.1 g,34 g,34 g,0.5 g,0.6 g,0.01 g,,,,,,,
0000015989,Łowicz Sos słodko-kwaśny 500 g,artykuly-spozywcze,Y,w porcji 100 g,75 kcal,0.5 g,0.1 g,17 g,17 g,,1.1 g,1.1 g,,,,,,,
0000006400,Lubella Chrupersy Spinner o smaku czekoladowym 400 g,artykuly-spozywcze,Y,w porcji 100 g,382 kcal,1.6 g,0.8 g,84 g,22 g,4.4 g,5.6 g,0.84 g,,,,,,,
0000010685,Baitz Ciastka Wanilia 300 g,artykuly-spozywcze,Y,w porcji 100 g,485 kcal,21 g,11 g,67 g,43 g,2.5 g,5.8 g,0.4 g,,,,,,,
0000004033,Bakalland Mieszanka keksowa owoce 400 g,artykuly-spozywcze,Y,w porcji 100 g,305 kcal,0.5 g,0.2 g,74 g,65 g,5 g,2 g,0.11 g,,,,,,,
0000002134,Bonitki Markizy z nadzieniem o smaku cytrynowym 250 g,artykuly-spozywcze,Y,w porcji 100 g,483 kcal,24 g,14 g,61 g,29 g,,5.3 g,0.5 g,,,,,,,
0000009777,Reeva zupka błyskawiczna o smaku sera i boczku 62g,artykuly-spozywcze,Y,w porcji 100 g,403 kcal,17.2 g,8.4 g,53.1 g,2.8 g,2.5 g,7.5 g,5.3 g,,,,,,,
0000011363,House of Asia Imbir różowy 190 g,artykuly-spozywcze,Y,w porcji 100 g,6 kcal,0.1 g,0 g,0.5 g,0 g,,0.2 g,2.4 g,,,,,,,
0000008470,Alpro Migdałowe Barista 1 L,artykuly-spozywcze,Y,w porcji 100 ml,25 kcal,1.2 g,0.1 g,2.5 g,2.5 g,0.2 g,0.5 g,0.8 g,,,,,,,
0000015085,Dare Wafel w czekoladzie deserowej z kremem kakaowym (5 x 50 g) 250 g,artykuly-spozywcze,Y,w porcji 100 g,522 kcal,30 g,16 g,54 g,38 g,4.8 g,7.7 g,0.26 g,,,,,,,
0000003355,Vitanella Podusiaki smak waniliowy 325 g,artykuly-spozywcze,Y,w porcji 100 g,458 kcal,17 g,5.1 g,68 g,27 g,4.3 g,6.1 g,0.05 g,,,,,,,
0000002138,Słodka Kraina Babka marmurkowa 400 g,artykuly-spozywcze,Y,w porcji 100 g,457 kcal,29 g,3.1 g,43 g,21 g,0.6 g,5.6 g,0.77 g,,,,,,,
0000012052,Nestlé Nesquik Alphabet Zbożowe literki o smaku czekoladowym 275 g ,artykuly-spozywcze,Y,w porcji 100 g,369 kcal,2.1 g,0.7 g,72.8 g,14.9 g,9.8 g,9.7 g,0.43 g,,,,,,,
0000008468,GustoBello Sfogliatane Glassate Ciastka z ciasta francuskiego z glazurą cukrową dekorowane polewą morelową 200 g,artykuly-spozywcze,Y,w porcji 100 g,540 kcal,32 g,17 g,55 g,18 g,2 g,8.5 g,1.2 g,,,,,,,
0000004963,Lorenz Wiejskie Ziemniaczki Masło z solą 130 g,artykuly-spozywcze,Y,w porcji 100 g,537 kcal,34 g,2.9 g,50 g,1.7 g,4.3 g,5.7 g,1.5 g,,,,,,,
0000015984,Roleski Trinidad Scorpion Sos 340 g,artykuly-spozywcze,Y,w porcji 100 g,150 kcal,4.7 g,0.4 g,25 g,21 g,,1.2 g,2.1 g,,,,,,,
0000009307,Nestlé Lion Płatki śniadaniowe karmel i czekolada 250 g,artykuly-spozywcze,Y,w porcji 100 g,397 kcal,6.1 g,0.9 g,73.6 g,23.9 g,6.6 g,8.4 g,0.45 g,,,,,,,
0000005154,Magnetic Czekolada mleczna z orzechami 100 g,artykuly-spozywcze,Y,w porcji 100 g,558 kcal,37 g,19 g,47 g,46 g,2.7 g,7.7 g,0.23 g,,,,,,,
0000008430,Vitanella Kaszka z mlekiem smak bananowy 50 g,artykuly-spozywcze,Y,w porcji 100 g,368 kcal,3.8 g,1.7 g,66 g,26 g,6.9 g,14 g,0.32 g,,,,,,,
0000006789,Magnetic Czekolada gorzka z całymi orzechami laskowymi 100 g,artykuly-spozywcze,Y,w porcji 100 g,553 kcal,42 g,19 g,28 g,25 g,12 g,9.9 g,0.04 g,,,,,,,
0000009160,"Nescafé Dolce Gusto Americano Palona kawa mielona  (16 x 8,5 g) 136 g",artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000000439,Ups! Karmelki o smaku miętowym 150 g,artykuly-spozywcze,Y,w porcji 100 g,391 kcal,,,98 g,77 g,,0.6 g,,,,,,,,
0000009138,Culineo Przyprawa doprawka natur 32% warzyw 300 g,artykuly-spozywcze,Y,w porcji 100 g,151 kcal,0.6 g,0.1 g,30 g,18 g,6.9 g,3.1 g,54.8 g,,,,,,,
0000006560,Milka Choco Minis Ciastka z czekoladą mleczną z mleka alpejskiego i nadzieniem mlecznym 185 g,artykuly-spozywcze,Y,w porcji 100 g,507 kcal,25 g,11 g,64 g,36 g,2.2 g,6.4 g,,,,,,,,
0000016393,Frank & Oli Keto miękkie ciasteczko kokos & orzech nerkowca 50 g,artykuly-spozywcze,Y,w porcji 100 g,465 kcal,34.9 g,22.6 g,13.1 g,9 g,33.8 g,7.7 g,0.63 g,,,,,,,
0000007455,Good Food Wafle kukurydziane w czekoladzie mlecznej 68 g (4 sztuki),artykuly-spozywcze,Y,w porcji 100 g,483 kcal,21 g,12 g,65 g,28 g,2.4 g,7.4 g,0.05 g,,,,,,,
0000002071,Skittles Fruits Cukierki do żucia 38 g,artykuly-spozywcze,Y,w porcji 100 g,397 kcal,4.2 g,2.3 g,89 g,74 g,,0 g,0.02 g,,,,,,,
0000004024,Plony Natury Soczewica zielona 500g,artykuly-spozywcze,Y,w porcji 100 g,313 kcal,1.6 g,0.3 g,39 g,4.2 g,22 g,24 g,0.02 g,,,,,,,
0000009999,"Swojska Chata Ogórki małosolne 1,4 kg / 500 g",artykuly-spozywcze,Y,w porcji 100 g,12 kcal,0.1 g,0.1 g,1.8 g,1.4 g,0.8 g,0.8 g,1.9 g,,,,,,,
0000005933,Starbucks Caramel Macchiato Mleczny napój kawowy 220 ml,artykuly-spozywcze,Y,w porcji 100 ml,61 kcal,1.6 g,1 g,9 g,8.6 g,,2.7 g,0.09 g,,,,,,,
0000005155,Magnetic Czekolada mleczna z bakaliami 100 g,artykuly-spozywcze,Y,w porcji 100 g,529 kcal,32 g,18 g,51 g,50 g,2.6 g,6.8 g,0.22 g,,,,,,,
0000007014,"Remsey Herbatka na zimno o smaku cytryny, limonki i mięty 15 torebek",artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000018585,Mieszko Amoretta classic bombonierka 106 g,artykuly-spozywcze,Y,w porcji 100 g,562 kcal,34 g,21 g,58 g,53 g,,5 g,0.18 g,,,,,,,
0000009306,Nestle Corn Flakes z czekoladą płatki 250 g,artykuly-spozywcze,Y,w porcji 100 g,394 kcal,3.7 g,1 g,81.9 g,27.4 g,4 g,6.1 g,1.06 g,,,,,,,
0000009554,Vitanella RAW Baton kakao 40 g,artykuly-spozywcze,Y,w porcji 100 g,434 kcal,19 g,16 g,55 g,50 g,11.2 g,5.2 g,0.28 g,,,,,,,
0000004831,Graal Filety z makreli w sosie pomidorowym ze słodkim chili 170 g,artykuly-spozywcze,Y,w porcji 100 g,259 kcal,21 g,4.4 g,5.4 g,5.1 g,,12 g,0.8 g,,,,,,,
0000016394,Frank & Oli Keto miękkie ciasteczko peanut butter 50 g,artykuly-spozywcze,Y,w porcji 100 g,467 kcal,33.11 g,12.6 g,11.3 g,9.8 g,26.7 g,17.7 g,0.8 g,,,,,,,
0000012088,Rapsodia Konfitura ekstra Truskawkowa słodzona miodem 230 g,artykuly-spozywcze,Y,w porcji 100 g,146 kcal,0.5 g,0.1 g,34 g,34 g,1.4 g,0.8 g,0.01 g,,,,,,,
0000006790,Magnetic Czekolada biała z całymi orzechami laskowymi 100 g,artykuly-spozywcze,Y,w porcji 100 g,569 kcal,39 g,16 g,44 g,43 g,2.6 g,9.5 g,0.26 g,,,,,,,
0000005071,Oyakata Japoński kurczak teriyaki 96 g,artykuly-spozywcze,Y,w porcji 100 g,240 kcal,10.8 g,4.7 g,29.9 g,4 g,,4.9 g,1.86 g,,,,,,,
0000009766,Kucharek Przyprawa do potraw 500 g,artykuly-spozywcze,Y,w porcji 100 g,144 kcal,0.5 g,0.1 g,25 g,16 g,,7.9 g,58.9 g,,,,26 g,,,
0000002050,Mieszko Eukaliptus cukierki 150 g,artykuly-spozywcze,Y,w porcji 100 g,1667 kcal,0 g,0 g,98 g,80 g,,0 g,0 g,,,,,,,
0000016886,Raffaello Chrupiący wafelek z kokosem i całym migdałem w środku 40 g,artykuly-spozywcze,Y,w porcji 100 g,628 kcal,48.6 g,29.7 g,38.3 g,33.3 g,,7.2 g,,,,,,,,
0000009304,Nestlé Cookie Crisp Zbożowe płatki w kształcie ciasteczek o smaku czekoladowym 250 g,artykuly-spozywcze,Y,w porcji 100 g,393 kcal,5.2 g,0.9 g,78 g,22.4 g,6 g,6.7 g,0.66 g,,,,,,,
0000006958,Winiary Galaretka truskawkowy smak 39 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000000438,UPS! Karmelki o smaku owocowym 150 g,artykuly-spozywcze,Y,w porcji 100 g,391 kcal,,,98 g,77 g,,0.6 g,,,,,,,,
0000004260,Nestle Cheerios owsiany jabłko i cynamon płatki 210 g,artykuly-spozywcze,Y,w porcji 100 g,384 kcal,6.4 g,1.2 g,67 g,13.4 g,9.7 g,9.7 g,0.66 g,,,,,,,
0000008017,Magnetic Bąbello Czekolada Smak miętowy 100 g,artykuly-spozywcze,Y,w porcji 100 g,544 kcal,31.4 g,19.8 g,58.9 g,57.7 g,0.5 g,6.4 g,0.25 g,,,,,,,
0000015367,Go Vege Pasta słonecznikowa z jarmużem 170 g,artykuly-spozywcze,Y,w porcji 100 g,293 kcal,26 g,2.8 g,7.9 g,5.3 g,2.4 g,6.2 g,1.1 g,,,,,,,
0000011486,Cukiernia Róża Ciastka nadziewane kremem kakaowym 230g,artykuly-spozywcze,Y,w porcji 100 g,492 kcal,22 g,6.5 g,67 g,39 g,2.4 g,4.3 g,0.5 g,,,,,,,
0000000937,Madero Musztarda Horcice Kremska słodko-ostra 210 g,artykuly-spozywcze,Y,w porcji 100 g,138 kcal,4.8 g,0.5 g,16 g,15.7 g,4.9 g,4.3 g,2.5 g,,,,,,,
0000007924,Lipton Yellow Label Herbata czarna granulowana 100 g,artykuly-spozywcze,Y,w porcji 100 g,0 kcal,0 g,0 g,0 g,0 g,,0 g,,,,,,,,
0000005931,Starbucks Cappuccino 220ml,artykuly-spozywcze,Y,w porcji 100 ml,70 kcal,2.4 g,1.5 g,8.9 g,8.5 g,,2.8 g,0.09 g,,,,,,,
0000000440,Ups! Karmelki o smaku lodowym 150 g,artykuly-spozywcze,Y,w porcji 100 g,391 kcal,,,98 g,77 g,,0.6 g,,,,,,,,
0000008000,Magnetic Big Cookies Czekolada mleczna 300 g,artykuly-spozywcze,Y,w porcji 100 g,552 kcal,34 g,20 g,55 g,49 g,1.3 g,5.7 g,0.45 g,,,,,,,
0000016632,Winiary Galaretka przezroczysta winogronowy smak 71 g,artykuly-spozywcze,Y,w porcji 100 g,47 kcal,0 g,0 g,10.3 g,10.3 g,0 g,1.5 g,,,,,,,,
0000009412,Łowicz Powidła węgierkowe 290 g,artykuly-spozywcze,Y,w porcji 100 g,209 kcal,0.5 g,0.1 g,49 g,49 g,,1.1 g,0 g,,,,,,,
0000011796,Mieszko Żelki zozole cola paski 75 g,artykuly-spozywcze,Y,w porcji 100 g,365 kcal,2.1 g,1 g,84 g,52 g,,2.3 g,0.4 g,,,,,,,
0000000123,Assuan Herbata Ekspresowa Czarna 150 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
